id,slug,title,category_path,width_m,depth_m,height_m,vertices,triangles,material_slots,file_size_bytes,sha256,usdz,preview
BFX-0008,bfx-0008-natural-travertine-monolith-column-basin,Natural-Travertine Monolith Column Basin,bathroom/fixtures,0.46,0.42,0.86,8862,17656,3,1497812,239de19ae3334494ebcd3bf37e3e5f149cbe328e2afb0370dd78b301a5c717c7,assets/bathroom/fixtures/bfx-0008-natural-travertine-monolith-column-basin.usdz,previews/bathroom/fixtures/bfx-0008-natural-travertine-monolith-column-basin.jpg
BFX-0009,bfx-0009-natural-oak-double-basin-open-washstand,Natural-Oak Double-Basin Open Washstand,bathroom/fixtures,1.2,0.5,0.88,2816,5472,4,1488205,6d00c7ed20948e3426d6ee149da9c274f31b851148e49837a2ab43178426a5d1,assets/bathroom/fixtures/bfx-0009-natural-oak-double-basin-open-washstand.usdz,previews/bathroom/fixtures/bfx-0009-natural-oak-double-basin-open-washstand.jpg
BFX-0010,bfx-0010-hammered-copper-bowl-tripod-washstand,Hammered-Copper Bowl Tripod Washstand,bathroom/fixtures,0.58,0.48,0.86,16110,32132,4,1891170,a43373894f5dd454e7bd1732ebcaa04d01cef7c9281f554c9d24f829c347d6e7,assets/bathroom/fixtures/bfx-0010-hammered-copper-bowl-tripod-washstand.usdz,previews/bathroom/fixtures/bfx-0010-hammered-copper-bowl-tripod-washstand.jpg
BFX-0011,bfx-0011-white-cast-iron-four-clawfoot-roll-top-tub,White-Cast-Iron Four-Clawfoot Roll-Top Tub,bathroom/fixtures,1.65,0.78,0.72,10308,20516,4,1507821,ea48a50dce958ad9fb52d032c1aece1c3802aecd9277c369d6e5cff283716959,assets/bathroom/fixtures/bfx-0011-white-cast-iron-four-clawfoot-roll-top-tub.usdz,previews/bathroom/fixtures/bfx-0011-white-cast-iron-four-clawfoot-roll-top-tub.jpg
BFX-0012,bfx-0012-matte-white-oval-recessed-plinth-bathtub,Matte-White Oval Recessed-Plinth Bathtub,bathroom/fixtures,1.7,0.8,0.62,8206,16400,2,776709,c3e1f9026faebfd7d4aa14fd60f4daaf2676bcf5ebe81c56976a80ee30ea14c1,assets/bathroom/fixtures/bfx-0012-matte-white-oval-recessed-plinth-bathtub.usdz,previews/bathroom/fixtures/bfx-0012-matte-white-oval-recessed-plinth-bathtub.jpg
BFX-0013,bfx-0013-sage-double-slipper-four-foot-bathtub,Sage Double-Slipper Four-Foot Bathtub,bathroom/fixtures,1.72,0.76,0.78,8860,17644,4,1250017,7715721d27c6c124c2268b476343cc322a19161f6b207d18e7aa7a1d8e358777,assets/bathroom/fixtures/bfx-0013-sage-double-slipper-four-foot-bathtub.usdz,previews/bathroom/fixtures/bfx-0013-sage-double-slipper-four-foot-bathtub.jpg
BFX-0014,bfx-0014-natural-cedar-sixteen-stave-deep-soaking-tub,Natural-Cedar Sixteen-Stave Deep Soaking Tub,bathroom/fixtures,1.2,0.9,0.92,15322,30564,3,1686821,db9069b4110fb50601ab31331124fd66786af5b2ddbc720282e542a6919e3a51,assets/bathroom/fixtures/bfx-0014-natural-cedar-sixteen-stave-deep-soaking-tub.usdz,previews/bathroom/fixtures/bfx-0014-natural-cedar-sixteen-stave-deep-soaking-tub.jpg
BFX-0015,bfx-0015-hammered-copper-bateau-cradle-bathtub,Hammered-Copper Bateau Cradle Bathtub,bathroom/fixtures,1.7,0.78,0.75,21232,42456,4,2400450,54fc36a890d5329e35345defaea17164d755af799d3b461d0be57e23df23db7a,assets/bathroom/fixtures/bfx-0015-hammered-copper-bateau-cradle-bathtub.usdz,previews/bathroom/fixtures/bfx-0015-hammered-copper-bateau-cradle-bathtub.jpg
BFX-0016,bfx-0016-brushed-nickel-round-tray-rain-shower-tower,Brushed-Nickel Round-Tray Rain-Shower Tower,bathroom/fixtures,0.9,0.9,2.15,3116,6148,3,805757,fecf3ba2bae5fec5e07d9046a0c5feb31e1ddff22b62f7525ef6535ace51b3b7,assets/bathroom/fixtures/bfx-0016-brushed-nickel-round-tray-rain-shower-tower.usdz,previews/bathroom/fixtures/bfx-0016-brushed-nickel-round-tray-rain-shower-tower.jpg
BFX-0017,bfx-0017-black-framed-three-panel-corner-shower,Black-Framed Three-Panel Corner Shower,bathroom/fixtures,1.0,1.0,2.1,2524,4956,5,1078838,9de14c9bd2c95c9b02d8005339be68deb3194fc4ef30350ba4a33558fc3fffaa,assets/bathroom/fixtures/bfx-0017-black-framed-three-panel-corner-shower.usdz,previews/bathroom/fixtures/bfx-0017-black-framed-three-panel-corner-shower.jpg
BFX-0018,bfx-0018-white-resin-three-segment-cylindrical-shower-pod,White-Resin Three-Segment Cylindrical Shower Pod,bathroom/fixtures,1.0,1.0,2.15,4176,8304,4,1051237,61b954688f614cfc90c8bed529162757ab52edd8b96152fd476f11431dced096,assets/bathroom/fixtures/bfx-0018-white-resin-three-segment-cylindrical-shower-pod.usdz,previews/bathroom/fixtures/bfx-0018-white-resin-three-segment-cylindrical-shower-pod.jpg
BFX-0019,bfx-0019-aged-brass-twin-riser-dual-head-shower-station,Aged-Brass Twin-Riser Dual-Head Shower Station,bathroom/fixtures,1.2,0.8,2.1,3528,6908,3,871943,50cea6a4f338f7eedd9d5204945c052cdd0a24352dd60e7bb2012d6f35acd768,assets/bathroom/fixtures/bfx-0019-aged-brass-twin-riser-dual-head-shower-station.usdz,previews/bathroom/fixtures/bfx-0019-aged-brass-twin-riser-dual-head-shower-station.jpg
BFX-0020,bfx-0020-frosted-glass-two-panel-walk-in-shower-station,Frosted-Glass Two-Panel Walk-In Shower Station,bathroom/fixtures,1.4,0.9,2.0,2136,4232,5,1319680,1e98246f7dcc66e15f28b0f82b7727733e4b6ed32441f0b0cf25f0a33e38d6ed,assets/bathroom/fixtures/bfx-0020-frosted-glass-two-panel-walk-in-shower-station.usdz,previews/bathroom/fixtures/bfx-0020-frosted-glass-two-panel-walk-in-shower-station.jpg
BST-0001,bst-0001-white-shaker-double-door-linen-cabinet,White-Shaker Double-Door Linen Cabinet,bathroom/storage,0.72,0.42,1.85,2856,5584,3,429619,93547c07ae5c0502fe53e4de6225798e5a5101b2a336df86984a3bfd4f337534,assets/bathroom/storage/bst-0001-white-shaker-double-door-linen-cabinet.usdz,previews/bathroom/storage/bst-0001-white-shaker-double-door-linen-cabinet.jpg
BST-0002,bst-0002-natural-oak-tambour-tallboy,Natural-Oak Tambour Tallboy,bathroom/storage,0.62,0.4,1.75,3512,6884,2,548527,4ebe20b312855e35436d9889c65346892b3efbae5fc9eaa6bf4ae4539ff474d0,assets/bathroom/storage/bst-0002-natural-oak-tambour-tallboy.usdz,previews/bathroom/storage/bst-0002-natural-oak-tambour-tallboy.jpg
BST-0003,bst-0003-sage-fluted-door-bathroom-tower,Sage Fluted-Door Bathroom Tower,bathroom/storage,0.46,0.38,1.65,2856,5596,3,539174,b15b2e085a2e5b6733ba0f9160ef427c5fd82472fa9f74cffa3b86fea51f12da,assets/bathroom/storage/bst-0003-sage-fluted-door-bathroom-tower.usdz,previews/bathroom/storage/bst-0003-sage-fluted-door-bathroom-tower.jpg
BST-0004,bst-0004-black-steel-mesh-double-door-locker,Black-Steel Mesh Double-Door Locker,bathroom/storage,0.7,0.4,1.7,8000,15816,2,219556,048707d26f2f82f4851b744f5351bf4ca057bc150616d7f015065f3eedcea1c3,assets/bathroom/storage/bst-0004-black-steel-mesh-double-door-locker.usdz,previews/bathroom/storage/bst-0004-black-steel-mesh-double-door-locker.jpg
BST-0005,bst-0005-honey-rattan-arched-twin-door-linen-cabinet,Honey-Rattan Arched Twin-Door Linen Cabinet,bathroom/storage,0.78,0.42,1.8,13036,25708,4,1973647,a1950aa8506143d2b157f9df676a48d801461ece478c10f4d14d32487594af0a,assets/bathroom/storage/bst-0005-honey-rattan-arched-twin-door-linen-cabinet.usdz,previews/bathroom/storage/bst-0005-honey-rattan-arched-twin-door-linen-cabinet.jpg
BST-0006,bst-0006-navy-three-drawer-recessed-plinth-vanity-base,Navy Three-Drawer Recessed-Plinth Vanity Base,bathroom/storage,0.9,0.5,0.82,1376,2700,3,522275,468244649db973c387ae1e3eb255a11f410e1dc5f9e52d7875dfd7bff827cc44,assets/bathroom/storage/bst-0006-navy-three-drawer-recessed-plinth-vanity-base.usdz,previews/bathroom/storage/bst-0006-navy-three-drawer-recessed-plinth-vanity-base.jpg
BST-0007,bst-0007-walnut-twin-slat-door-vanity-base,Walnut Twin-Slat-Door Vanity Base,bathroom/storage,1.05,0.52,0.82,3128,6076,4,1382772,2bce18feb85b24a6260d43fd6a8cbbc73362334faf1a6bf49f6a488804ea1b7a,assets/bathroom/storage/bst-0007-walnut-twin-slat-door-vanity-base.usdz,previews/bathroom/storage/bst-0007-walnut-twin-slat-door-vanity-base.jpg
BST-0008,bst-0008-matte-white-bowed-four-drawer-vanity-base,Matte-White Bowed Four-Drawer Vanity Base,bathroom/storage,1.1,0.55,0.84,3024,6000,3,496966,7f0e934a5fd19bf64a9c22a831f8f318881a94292954fb032eacfaefcb51ca3d,assets/bathroom/storage/bst-0008-matte-white-bowed-four-drawer-vanity-base.usdz,previews/bathroom/storage/bst-0008-matte-white-bowed-four-drawer-vanity-base.jpg
BST-0009,bst-0009-terrazzo-top-oak-open-shelf-vanity-console,Terrazzo-Top Oak Open-Shelf Vanity Console,bathroom/storage,1.2,0.5,0.84,1880,3664,3,1126923,470e805d5eaa53bd59738c327a7e4cfea716fcba96e4049536dee5f8e89b6cf8,assets/bathroom/storage/bst-0009-terrazzo-top-oak-open-shelf-vanity-console.usdz,previews/bathroom/storage/bst-0009-terrazzo-top-oak-open-shelf-vanity-console.jpg
BST-0010,bst-0010-black-steel-sliding-door-vanity-console,Black-Steel Sliding-Door Vanity Console,bathroom/storage,1.0,0.5,0.84,856,1668,3,435445,55703433d3836b98635c4940e705f02157cc01edb3dd343089946b380ab73a9e,assets/bathroom/storage/bst-0010-black-steel-sliding-door-vanity-console.usdz,previews/bathroom/storage/bst-0010-black-steel-sliding-door-vanity-console.jpg
BST-0011,bst-0011-natural-bamboo-four-tier-ladder-shelf,Natural-Bamboo Four-Tier Ladder Shelf,bathroom/storage,0.62,0.399998,1.550001,4384,8556,1,475025,d4b9f8349291fac92dbf745656e6ae2df7a36a0a4d41849be0232a8061f41bac,assets/bathroom/storage/bst-0011-natural-bamboo-four-tier-ladder-shelf.usdz,previews/bathroom/storage/bst-0011-natural-bamboo-four-tier-ladder-shelf.jpg
BST-0012,bst-0012-white-arched-three-tier-over-fixture-etagere,White Arched Three-Tier Over-Fixture Etagere,bathroom/storage,0.72,0.3,1.75,3508,6936,1,632368,41985b98416de23947fcf10b75c92f2355cf024e9f421fedc2b53cc8514f88ed,assets/bathroom/storage/bst-0012-white-arched-three-tier-over-fixture-etagere.usdz,previews/bathroom/storage/bst-0012-white-arched-three-tier-over-fixture-etagere.jpg
BST-0013,bst-0013-aged-brass-three-tier-glass-rolling-cart,Aged-Brass Three-Tier Glass Rolling Cart,bathroom/storage,0.62,0.4,0.9,3820,7528,3,808526,4976122fa42150ec40d6ed67f4c7a174bb97b027e4c1055c023ed3e2b81b1a93,assets/bathroom/storage/bst-0013-aged-brass-three-tier-glass-rolling-cart.usdz,previews/bathroom/storage/bst-0013-aged-brass-three-tier-glass-rolling-cart.jpg
BST-0014,bst-0014-travertine-two-shelf-pedestal-rack,Travertine Two-Shelf Pedestal Rack,bathroom/storage,0.66,0.36,0.95,1424,2824,1,539770,70896c0f7830e61e62b7a52c51e15fe36f15b70338a5c3e2c8df83ed10937589,assets/bathroom/storage/bst-0014-travertine-two-shelf-pedestal-rack.usdz,previews/bathroom/storage/bst-0014-travertine-two-shelf-pedestal-rack.jpg
BST-0015,bst-0015-natural-oak-five-tier-corner-fan-shelf,Natural-Oak Five-Tier Corner Fan Shelf,bathroom/storage,0.56,0.56,1.55,1760,3476,1,536390,b348c80a43671290ec33560fa84289b192329e6e9371e627f164004ce7d6d3ba,assets/bathroom/storage/bst-0015-natural-oak-five-tier-corner-fan-shelf.usdz,previews/bathroom/storage/bst-0015-natural-oak-five-tier-corner-fan-shelf.jpg
BST-0016,bst-0016-willow-two-compartment-tilt-out-laundry-hamper,Willow Two-Compartment Tilt-Out Laundry Hamper,bathroom/storage,0.82,0.46,0.9,3536,6876,2,1060734,02e46544cd03754e3f1dd9447365caa370c6943ab7597e0dc2cef53066482bfe,assets/bathroom/storage/bst-0016-willow-two-compartment-tilt-out-laundry-hamper.usdz,previews/bathroom/storage/bst-0016-willow-two-compartment-tilt-out-laundry-hamper.jpg
BST-0017,bst-0017-white-lacquer-three-bin-laundry-sorter-cabinet,White-Lacquer Three-Bin Laundry Sorter Cabinet,bathroom/storage,1.05,0.5,0.92,1488,2916,3,708474,423afd9576dde408eae82a5754de22f44b92bff6a42318c920c95e68662fa848,assets/bathroom/storage/bst-0017-white-lacquer-three-bin-laundry-sorter-cabinet.usdz,previews/bathroom/storage/bst-0017-white-lacquer-three-bin-laundry-sorter-cabinet.jpg
BST-0018,bst-0018-teak-slat-shelf-spa-storage-bench,Teak Slat-Shelf Spa Storage Bench,bathroom/storage,0.95,0.4,0.58,2496,4840,1,488802,b0315f5641c59ec22e46d763da0e52dc38cb9aec9828025ba63b60d1ab255f59,assets/bathroom/storage/bst-0018-teak-slat-shelf-spa-storage-bench.usdz,previews/bathroom/storage/bst-0018-teak-slat-shelf-spa-storage-bench.jpg
BST-0019,bst-0019-natural-cedar-louvered-lid-laundry-chest,Natural-Cedar Louvered-Lid Laundry Chest,bathroom/storage,0.72,0.48,0.78,3920,7528,2,723120,2e99a10fa4a8521f2bfc9015522332b58f2128304a66e396b7635d613da8d3c6,assets/bathroom/storage/bst-0019-natural-cedar-louvered-lid-laundry-chest.usdz,previews/bathroom/storage/bst-0019-natural-cedar-louvered-lid-laundry-chest.jpg
BST-0020,bst-0020-frosted-acrylic-five-drawer-rolling-cart,Frosted-Acrylic Five-Drawer Rolling Cart,bathroom/storage,0.42,0.38,0.92,3872,7636,3,756924,f84c0922e3e47ead6a8ff5d3c67436d0e3213f27ac5144c3cab7cc643950c0a4,assets/bathroom/storage/bst-0020-frosted-acrylic-five-drawer-rolling-cart.usdz,previews/bathroom/storage/bst-0020-frosted-acrylic-five-drawer-rolling-cart.jpg
CRB-0001,crb-0001-shaker-maple-spindle-crib,Shaker Maple Spindle Crib,bedroom/cribs,1.45,0.78,1.08,9184,18124,2,775994,3a9ca596e4eb271bc923d75fadf830107107fa047bd7f32d9e68a02a8b74a445,assets/bedroom/cribs/crb-0001-shaker-maple-spindle-crib.usdz,previews/bedroom/cribs/crb-0001-shaker-maple-spindle-crib.jpg
CRB-0002,crb-0002-scandinavian-birch-oval-crib,Scandinavian Birch Oval Crib,bedroom/cribs,1.42,0.82,1.0,16096,32044,2,1388267,e38083d75be66fa58656845397e30c010636f2a794d86560e60d13176872c3d2,assets/bedroom/cribs/crb-0002-scandinavian-birch-oval-crib.usdz,previews/bedroom/cribs/crb-0002-scandinavian-birch-oval-crib.jpg
CRB-0003,crb-0003-arts-and-crafts-oak-panel-end-crib,Arts-and-Crafts Oak Panel-End Crib,bedroom/cribs,1.48,0.82,1.12,4640,9084,2,829624,693b1caef979855e83fb2e45f7e658ef9e100e73d5343809e7d796b962bcc8e3,assets/bedroom/cribs/crb-0003-arts-and-crafts-oak-panel-end-crib.usdz,previews/bedroom/cribs/crb-0003-arts-and-crafts-oak-panel-end-crib.jpg
CRB-0004,crb-0004-french-provincial-limed-oak-medallion-crib,French Provincial Limed-Oak Medallion Crib,bedroom/cribs,1.5,0.84,1.18,27016,53540,2,2168931,ee14a2fd701bb1fa45ee77f2d1b329c227dfb7ffe8f789a04c2f9cdce9b9fc8f,assets/bedroom/cribs/crb-0004-french-provincial-limed-oak-medallion-crib.usdz,previews/bedroom/cribs/crb-0004-french-provincial-limed-oak-medallion-crib.jpg
CRB-0005,crb-0005-walnut-windsor-bow-end-crib,Walnut Windsor Bow-End Crib,bedroom/cribs,1.47,0.8,1.08,10088,19820,2,969006,ca6602e193903c797609cf5f052e05afd777db3d1175ef22491b10fb7b4ac4bf,assets/bedroom/cribs/crb-0005-walnut-windsor-bow-end-crib.usdz,previews/bedroom/cribs/crb-0005-walnut-windsor-bow-end-crib.jpg
CRB-0006,crb-0006-white-oak-three-in-one-convertible-crib,White-Oak Three-in-One Convertible Crib,bedroom/cribs,1.46,0.79,1.06,7280,14280,3,1057323,c6559e5e27324cad3e73ce8ce2930c85cb259fad9855aa2ff1618f857fcbf966,assets/bedroom/cribs/crb-0006-white-oak-three-in-one-convertible-crib.usdz,previews/bedroom/cribs/crb-0006-white-oak-three-in-one-convertible-crib.jpg
CRB-0007,crb-0007-painted-ash-under-drawer-crib,Painted-Ash Under-Drawer Crib,bedroom/cribs,1.48,0.8,1.12,6400,12544,3,990694,ebf1e4baf8960784a0e3451798626c2d58ae8d8f849fdc7440c000f3c6a9dfdc,assets/bedroom/cribs/crb-0007-painted-ash-under-drawer-crib.usdz,previews/bedroom/cribs/crb-0007-painted-ash-under-drawer-crib.jpg
CRB-0008,crb-0008-black-steel-tubular-crib,Black-Steel Tubular Crib,bedroom/cribs,1.44,0.78,1.05,10752,21240,3,1053571,8ce9fbbfce2d4c4b3781aea7ae3f1ceed7ecf83077c6adbe910da3e28b94a07a,assets/bedroom/cribs/crb-0008-black-steel-tubular-crib.usdz,previews/bedroom/cribs/crb-0008-black-steel-tubular-crib.jpg
CRB-0009,crb-0009-walnut-clear-acrylic-perforated-crib,Walnut Clear-Acrylic Perforated Crib,bedroom/cribs,1.46,0.8,1.02,11968,23564,3,1072560,cfd99e46be9a78b3dabb569a2957c85d9873f0093df992478c66124e55626b08,assets/bedroom/cribs/crb-0009-walnut-clear-acrylic-perforated-crib.usdz,previews/bedroom/cribs/crb-0009-walnut-clear-acrylic-perforated-crib.jpg
CRB-0010,crb-0010-ivory-boucle-arch-end-crib,Ivory-Boucle Arch-End Crib,bedroom/cribs,1.5,0.83,1.2,6344,12528,3,1604170,d0660c9348bd85ebfcf86df4ab0fc4872b0b983b2bf4affba72cf8977b427db5,assets/bedroom/cribs/crb-0010-ivory-boucle-arch-end-crib.usdz,previews/bedroom/cribs/crb-0010-ivory-boucle-arch-end-crib.jpg
CRB-0011,crb-0011-beech-folding-mini-crib-on-casters,Beech Folding Mini Crib on Casters,bedroom/cribs,1.05,0.66,0.96,9088,17924,3,890043,30ccc4a981224670d7c1b62a6f0303701b3f5e1b5bdc06337c7d5f3aee1ea1f0,assets/bedroom/cribs/crb-0011-beech-folding-mini-crib-on-casters.usdz,previews/bedroom/cribs/crb-0011-beech-folding-mini-crib-on-casters.jpg
CRB-0012,crb-0012-clear-panel-rolling-nursery-crib,Clear-Panel Rolling Nursery Crib,bedroom/cribs,1.1,0.67,1.0,3256,6408,3,1085134,c7ae01dea9e97403ff086aeaee255d18ea23ab94c44bd13c5adaee6c63fbac56,assets/bedroom/cribs/crb-0012-clear-panel-rolling-nursery-crib.usdz,previews/bedroom/cribs/crb-0012-clear-panel-rolling-nursery-crib.jpg
CRB-0013,crb-0013-plywood-compact-crib-changer-combo,Plywood Compact Crib-Changer Combo,bedroom/cribs,1.55,0.72,1.0,4824,9460,2,743103,0a2e52ed5aa967df59cd1dc4c0e95cf89919357e31b2455bfaf6aaffee96c5b1,assets/bedroom/cribs/crb-0013-plywood-compact-crib-changer-combo.usdz,previews/bedroom/cribs/crb-0013-plywood-compact-crib-changer-combo.jpg
CRB-0014,crb-0014-navy-mesh-aluminum-travel-crib,Navy-Mesh Aluminum Travel Crib,bedroom/cribs,1.18,0.77997,0.820005,3232,6380,4,1252232,a735c8c2ef3f7d5379ce4a442bc914fbb1a34d4cbd8417868f1394f084243e61,assets/bedroom/cribs/crb-0014-navy-mesh-aluminum-travel-crib.usdz,previews/bedroom/cribs/crb-0014-navy-mesh-aluminum-travel-crib.jpg
CRB-0015,crb-0015-natural-rattan-rocking-mini-crib,Natural-Rattan Rocking Mini Crib,bedroom/cribs,1.08,0.68,0.88,24872,49556,3,2773371,64a948c06fc442f973e62f63f773df4dcfa8940763b24bee0db501e79f88b221,assets/bedroom/cribs/crb-0015-natural-rattan-rocking-mini-crib.usdz,previews/bedroom/cribs/crb-0015-natural-rattan-rocking-mini-crib.jpg
CRB-0016,crb-0016-maple-house-frame-floor-crib,Maple House-Frame Floor Crib,bedroom/cribs,1.5,0.84,1.75,9344,18432,2,744268,b62588aea3bff99928452a602ee7b56be813e28a77eac2ff22965c3b4d91150c,assets/bedroom/cribs/crb-0016-maple-house-frame-floor-crib.usdz,previews/bedroom/cribs/crb-0016-maple-house-frame-floor-crib.jpg
CRB-0017,crb-0017-brass-oval-canopy-crib,Brass Oval Canopy Crib,bedroom/cribs,1.52,0.86,1.8,22112,44076,2,1835097,bfe5d61daa4c29ba8e0b9125b359545272badd3a02f998a99d30163696229e1b,assets/bedroom/cribs/crb-0017-brass-oval-canopy-crib.usdz,previews/bedroom/cribs/crb-0017-brass-oval-canopy-crib.jpg
CRB-0018,crb-0018-bent-plywood-wave-crib,Bent-Plywood Wave Crib,bedroom/cribs,1.48,0.82,1.1,4408,8564,3,970473,70b23b90cb2833924b545aa04c5d1ee0c1168393ddba300a9854d7a753b89d42,assets/bedroom/cribs/crb-0018-bent-plywood-wave-crib.usdz,previews/bedroom/cribs/crb-0018-bent-plywood-wave-crib.jpg
CRB-0019,crb-0019-japanese-sugi-kumiko-end-panel-crib,Japanese Sugi Kumiko End-Panel Crib,bedroom/cribs,1.45,0.8,1.05,14688,28860,2,973896,595c2e21d20e340200f452868b4083fff18ac864c800409ce6311d7849f991a9,assets/bedroom/cribs/crb-0019-japanese-sugi-kumiko-end-panel-crib.usdz,previews/bedroom/cribs/crb-0019-japanese-sugi-kumiko-end-panel-crib.jpg
CRB-0020,crb-0020-color-blocked-recycled-plastic-modular-crib,Color-Blocked Recycled-Plastic Modular Crib,bedroom/cribs,1.46,0.8,1.04,10336,20428,6,2444965,0a704fcaa924caaa32c61191134527ed5fdbb1c8d82cfee4f5abaf9dc4e68417,assets/bedroom/cribs/crb-0020-color-blocked-recycled-plastic-modular-crib.usdz,previews/bedroom/cribs/crb-0020-color-blocked-recycled-plastic-modular-crib.jpg
HDB-0001,hdb-0001-shaker-maple-spindle-headboard,Shaker Maple Spindle Headboard,bedroom/headboards,1.08,0.1,1.1,2276,4444,1,364388,06e7ae45ea7527ff853ca74514ef55dd5b051d73f745d2189ef7635faa3f4058,assets/bedroom/headboards/hdb-0001-shaker-maple-spindle-headboard.usdz,previews/bedroom/headboards/hdb-0001-shaker-maple-spindle-headboard.jpg
HDB-0002,hdb-0002-arts-and-crafts-oak-panel-headboard,Arts-and-Crafts Oak Panel Headboard,bedroom/headboards,1.5,0.12,1.25,1448,2836,2,562191,e834f0f2e0d81336ba00cbc8aae373015cd2e8fadf1de459dca5a9c413ab352a,assets/bedroom/headboards/hdb-0002-arts-and-crafts-oak-panel-headboard.usdz,previews/bedroom/headboards/hdb-0002-arts-and-crafts-oak-panel-headboard.jpg
